,text,sentiment,magnitude
75,So terrible that Crooked didn't report she got the debate questions from Donna Brazile if that were me it would have been front page news!,-0.8999999761581421,0.8999999761581421
76,JOIN ME TOMORROW IN FLORIDA!MIAMI•12pmhttps://t.co/A3X71Q6sG2ORLANDO•4pmhttps://t.co/6BqTVoty5CPENSACOLA•7p… https://t.co/kNzrAeuLZO,0.10000000149011612,0.4000000059604645
77,Crooked Hillary should not be allowed to run for president. She deleted 33000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!,-0.5,1.6000000238418581
78,Wow now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks mostly before the Crooked Hillary blow-up!,-0.20000000298023224,0.6000000238418579
79,Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!,-0.699999988079071,2.0999999046325684
80,Wow! I hear you Warren Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!Watch: https://t.co/pjXELwc5E1,-0.10000000149011612,1.2000000476837158
81,#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa,0.0,0.0
82,Thank you Grand Rapids Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K,0.0,0.10000000149011612
83,$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO,0.0,0.20000000298023224
84,Legendary basketball coach Bobby Knight who has 900+ wins many championships and a gold medal will be introducing… https://t.co/aHltfG7U4I,0.4000000059604645,0.8000000119209291
85,'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamphttps://t.co/6qOO7FZSvF,0.0,0.0
86,Join me tomorrow in Michigan!Grand Rapids at 12pm:https://t.co/xFPRNF7pnFWarren at 3pm:https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd,0.10000000149011612,0.10000000149011612
87,Beautiful rally in Albuquerque New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwampWatch rally:… https://t.co/K2RSgt2Zh5,0.20000000298023224,1.0
88,Thank you Greeley CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… https://t.co/qz5AL7zvp4,0.0,1.0
89,Thank you Las Vegas Nevada- I love you! Departing for Greeley Colorado now. Get out &amp; VOTE! #ICYMI- watch here:… https://t.co/uIloPRtEn9,0.20000000298023224,1.2000000476837158
90,See you tomorrow Michigan!Grand Rapids MI tomorrow at noon:https://t.co/xFPRNEPNZ5Warren MI tomorrow at 3pm:… https://t.co/UHRTgS88B5,0.0,0.0
91,Wow Twitter Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!,-0.5,1.0
92,Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming should not have delayed!,0.10000000149011612,1.0
93,We are now leading in many polls and many of these were taken before the criminal investigation announcement on Friday - great in states!,0.0,0.0
94,Great day in Colorado &amp; Arizona. Will be in Nevada Colorado and New Mexico tomorrow - join me!Tickets:… https://t.co/vMPTsLXsCT,0.10000000149011612,0.5
95,THANK YOU Phoenix Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100… https://t.co/gqZLLxcenk,0.4000000059604645,1.399999976158142
96,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,0.20000000298023224,0.8000000119209291
97,Departing Golden CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiVOverflow: https://t.co/93L7JfdmXJ,0.20000000298023224,0.5
98,#ObamacareFail https://t.co/iusXk4n9w7,0.0,0.0
99,Tomorrow!Las Vegas NV- 11a: https://t.co/KluudKImvnGreeley CO- 4p: https://t.co/JYimiIbqKBAlbuquerque NM- 7p: https://t.co/7SCol4vQlM,0.0,0.0
100,I am in Colorado - big day planned - but nothing can be as big as yesterday!,-0.30000001192092896,0.30000001192092896
101,Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!TICKETS:Golden: https://t.co/Eix7SspO2ZPhoenix:… https://t.co/pheYCksxq0,0.10000000149011612,0.20000000298023224
102,Thank you Maine New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to… https://t.co/HVPjw6qeQ2,0.0,0.30000001192092896
103,Just landed in Iowa - speaking soon!,0.0,0.0
104,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6,-0.20000000298023224,0.699999988079071
105,Just out: Neera Tanden Hillary Clinton adviser said “Israel is depressing.” I think Israel is inspiring!,0.0,0.8000000119209291
106,Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!,-0.10000000149011612,0.30000001192092896
107,"If my people said the things about me that Podesta &amp; Hillary's people said about her I would fire them out of self respect. ""Bad instincts""",-0.30000001192092896,0.699999988079071
108,Join me tonight in Cedar Rapids Iowa at 7pm: https://t.co/QWaEJpR79nPhoenix Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh,0.10000000149011612,0.10000000149011612
109,Thank you Geneva Ohio. If I am elected President I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr… https://t.co/a7t5QN2iqW,0.0,0.10000000149011612
110,Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH,0.0,0.10000000149011612
111,Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp… https://t.co/BLMkZQ8svK,-0.10000000149011612,0.8000000119209291
112,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!,0.4000000059604645,0.8999999761581421
113,I delivered a speech in Charlotte North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA… https://t.co/aI2HtiRUzr,0.30000001192092896,1.2000000476837158
114,Join me live in Toledo Ohio. Time to #DrainTheSwamp &amp; #MAGA!https://t.co/NU39Mmlh1T,0.10000000149011612,0.20000000298023224
115,Join me in Cedar Rapids Iowa tomorrow at 7:00pm! #MAGAhttps://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v,0.10000000149011612,0.20000000298023224
116,#ICYMI: I agree- To all Americans I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.… https://t.co/P2edj2MoXy,0.10000000149011612,0.5
117,Thank you Springfield Ohio. Get out and #VoteTrumpPence16!#ICYMI - watch here: https://t.co/dEoXV6oS3b… https://t.co/RNgCUUqO4X,0.0,0.20000000298023224
118,Join me live in Springfield Ohio!https://t.co/LREA7WRmOx,0.10000000149011612,0.10000000149011612
119,Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!https://t.co/UfDVzeSDfd,0.0,0.30000001192092896
120,JOIN ME! #MAGATODAY:Springfield OH Toledo OH Geneva OH FRIDAY:Manchester NH Lisbon ME Cedar Rapids IAhttps://t.co/kv624y9UOm,0.0,0.30000001192092896
121,I agree @MMFlint- To all Americans I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb,0.0,0.30000001192092896
122,Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former Presidenthttps://t.co/PlFILR6JCn,0.0,0.0
123,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”https://t.co/4OGP3tPxyp",0.30000001192092896,0.30000001192092896
124,'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'https://t.co/MfRy3Nvd4F,0.10000000149011612,0.10000000149011612
125,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,-0.30000001192092896,1.2000000476837158
126,Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies and want to #DrainTheSwamp? Get out &amp; VOTE… https://t.co/jOelj829Pg,-0.30000001192092896,1.8999999761581419
127,Beautiful evening in Kinston North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… https://t.co/x7wtERl55d,0.20000000298023224,1.100000023841858
128,Thank you Charlotte North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… https://t.co/ga6DQZrIR0,0.20000000298023224,1.2999999523162842
129,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6,-0.30000001192092896,1.2000000476837158
130,JOIN ME IN OHIO TOMORROW!Springfield-1pm:https://t.co/YcbpSigtvaToledo-4pm:https://t.co/BOJH0l1CZzGeneva-7pm… https://t.co/7qbIRel33u,0.20000000298023224,0.4000000059604645
131,REPEAL AND REPLACE OBAMACARE!,0.10000000149011612,0.10000000149011612
132,Thank you Tallahassee Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!#ICYMI- watch here: https://t.co/GDKhwrCa9R,0.20000000298023224,0.8000000119209291
133,Thank you Sanford Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd,0.0,0.5
134,REPEAL AND REPLACE!!! #ObamaCareInThreeWords,0.10000000149011612,0.20000000298023224
135,I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0,0.10000000149011612,0.5
136,Get your ballots in Colorado - I will see you soon -- and we will win!#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk,0.0,0.0
137,'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamphttps://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV,-0.20000000298023224,1.0
138,Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!#ObamacareFailed,-0.20000000298023224,0.8000000119209291
139,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx,0.5,1.0
140,Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! #ObamacareFail https://t.co/5CvoMbVceT,-0.10000000149011612,0.8000000119209291
141,#ObamacareFail https://t.co/90Aixp25Oc,0.0,0.0
142,Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail https://t.co/xDPhVczf1g,-0.10000000149011612,0.8999999761581421
143,#ObamacareFail https://t.co/5Zvsys8j5w,0.0,0.0
144,#ObamacareFail https://t.co/Mb0YW1rg6g,0.0,0.0
145,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz,0.30000001192092896,1.2000000476837158
146,Key Obamacare premiums to jump 25% next year:https://t.co/TCdHEdPQDG,-0.30000001192092896,0.30000001192092896
147,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK,-0.10000000149011612,1.100000023841858
148,As election looms some bad news for Clinton Democrats:https://t.co/7aWWVQPjTo,0.10000000149011612,0.10000000149011612
149,Record crowd in Tampa Florida- thank you! We will WIN FLORIDA #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6,0.0,0.10000000149011612
150,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,0.0,0.20000000298023224
151,My contract with the American voter will restore honesty accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj,0.30000001192092896,0.699999988079071
152,Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp https://t.co/mQRkfMG80j,0.0,0.0
153,'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'https://t.co/sTreHAfYUH,0.0,0.0
154,Join me tomorrow in Sanford or Tallahassee Florida!Sanford at 3pm:https://t.co/PZENw9KhegTallahassee at 6pm:https://t.co/WKI69e1bqD,0.10000000149011612,0.10000000149011612
155,THANK YOU St. Augustine Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… https://t.co/zgwqhy2jBX,0.10000000149011612,0.699999988079071
156,Join me LIVE on my Facebook page in St. Augustine Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!… https://t.co/mPzVrcaR9L,0.30000001192092896,1.0
157,Honored to receive an endorsement from @SJSOPIO - thank you! Together we are going to MAKE AMERICA SAFE &amp; GREAT AG… https://t.co/PSTcOei5t1,0.4000000059604645,0.8000000119209291
158,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a,0.0,0.0
159,Leaving West Palm Beach Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… https://t.co/eLunEQRxZq,0.10000000149011612,0.4000000059604645
160,'The Clinton Foundation’s Most Questionable Foreign Donations'#PayToPlay #DrainTheSwamphttps://t.co/IkeqMRjX5z,-0.6000000238418579,0.6000000238418579
161,Departing Farmers Round Table in Boynton Beach Florida. Get out &amp; VOTE- lets #MAGA! EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga,0.0,0.30000001192092896
162,Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!RASMUSSEN NATIONAL Trump 43%Clinton 41% https://t.co/jIOR7Bq816,0.0,0.0
163,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!,-0.4000000059604645,1.5
164,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!,-0.4000000059604645,0.8999999761581421
165,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!,0.0,0.6000000238418579
166,Wow just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!,-0.6000000238418579,1.2000000476837158
167,'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE,0.0,0.0
168,'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women Gays' #CrookedHillaryhttps://t.co/eHsuBdi8XM,0.0,0.0
169,Thank you Naples Florida! Get out and VOTE #TrumpPence16 on 11/8. Lets #MakeAmericaGreatAgain! Full Naples rally… https://t.co/5ZbteSJ00K,0.10000000149011612,0.5
170,The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!,-0.30000001192092896,1.7000000476837158
171,#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg,0.0,0.0
172,Join me in Naples Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8,0.10000000149011612,0.30000001192092896
173,Remember - get out on November 8th &amp; VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL,0.10000000149011612,0.5
174,Former Prosecutor: The Clintons Are So Corrupt Everything ‘They Touch Turns To Molten Lead’ https://t.co/5Eyfi092vn,-0.8999999761581421,0.8999999761581421
175,Thank you Las Vegas Review Journal! EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal,0.0,0.0
176,Well Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!,-0.20000000298023224,0.8000000119209291
177,If you can't run your own house you certainly can't run the White House A statement made by Mrs. Obama about Crooked Hillary Clinton,-0.30000001192092896,0.30000001192092896
178,Thank you for the massive turnout tonight- Cleveland Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.Watch rally here:… https://t.co/XuJZeJwSGk,0.0,0.20000000298023224
179,WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'https://t.co/e1NVdpSfNr,-0.10000000149011612,0.10000000149011612
180,'Trump lays out policies for first 100 days in White House'https://t.co/OrwOIFJuSz,0.0,0.0
181,'Huma Abedin told Clinton her secret email account caused problems'https://t.co/i4zN2QzKnf,-0.10000000149011612,0.10000000149011612
182,Just arrived in Cleveland Ohio- join Governor @Mike_Pence and I now LIVE via: https://t.co/SS58ChFTNy,0.0,0.0
183,Hillary Clinton: 'Architect of failure'#DrainTheSwamp #CrookedHillaryhttps://t.co/b5HqsGrc7N,-0.30000001192092896,0.30000001192092896
184,Unbelievable crowd of supporters in Virginia Beach Virginia. Thank you! Next stop - Cleveland Ohio.… https://t.co/CN3sdX5ft1,0.10000000149011612,0.5
185,In order to #DrainTheSwamp &amp; create a new GOVERNMENT of by &amp; for the PEOPLE I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!,0.0,0.10000000149011612
186,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.… https://t.co/Sa6XUfueU4,0.30000001192092896,0.699999988079071
187,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K,-0.30000001192092896,0.8999999761581421
