,Unnamed: 0,magnitude,sentiment,text
56,56.0,0.8000000119209291,0.8000000119209291,Today we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A..... https://t.co/WrqUXBndyZ
57,57.0,0.4000000059604645,0.10000000149011612,Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USA🇺🇸 https://t.co/d7L1YW5iVY
58,58.0,0.699999988079071,0.30000001192092896,I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. https://t.co/tW4wOlI4vu
59,59.0,0.5,0.5,Congratulations to the Houston @Astros 2017 #WorldSeries Champions⚾️#HoustonStrong #EarnHistory https://t.co/BP7OEzdhFi
60,60.0,0.10000000149011612,0.0,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!
61,61.0,0.0,0.0,Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...
62,62.0,1.100000023841858,0.10000000149011612,NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people badly injured 12. SHOULD GET DEATH PENALTY!
63,63.0,1.7999999523162842,0.4000000059604645,Great mtg w/ @Cabinet today. Tomorrow I will be announcing the new head of the Fed. I think you will be extremely impressed by this person! https://t.co/5ASJVLGAiG
64,64.0,0.8999999761581421,0.8999999761581421,Happy birthday to @garyplayer a truly great Champion and Person!
65,65.0,1.0,0.5,It is finally happening for our great clean coal miners! https://t.co/suAnjs6Ccz
66,66.0,0.5,0.20000000298023224,The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!
67,67.0,0.5,0.20000000298023224,Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!
68,68.0,1.7999999523162842,0.0,CHAIN MIGRATION must end now! Some people come in and they bring their whole family with them who can be truly evil. NOT ACCEPTABLE! https://t.co/PQGeTTdRtX
69,69.0,1.100000023841858,0.5,@SenateMajLdr @SenateGOP ...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!
70,70.0,0.0,0.0,Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...
71,71.0,0.8000000119209291,0.4000000059604645,Thank you to the GREAT NYPD First Responders and all govt officials for having handled the terrible West Side attack so professionally! https://t.co/imPIdOzjAn
72,72.0,0.6000000238418579,0.30000001192092896,@NYGovCuomo @NYCMayor ...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong
73,73.0,0.20000000298023224,-0.20000000298023224,Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...
74,74.0,0.5,0.10000000149011612,We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. https://t.co/WZFHXoJE3K
75,75.0,0.4000000059604645,0.10000000149011612,....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER
76,76.0,0.8000000119209291,-0.8000000119209291,Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....
77,77.0,0.10000000149011612,0.10000000149011612,#NYCStrong #USA🇺🇸 https://t.co/6K3Xw5P87d
78,78.0,0.5,0.10000000149011612,Senator Chuck Schumer helping to import Europes problems said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends
79,79.0,1.100000023841858,0.0,We are fighting hard for Merit Based immigration no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends
80,80.0,0.0,0.0,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program"" a Chuck Schumer beauty. I want merit based."
81,81.0,1.2000000476837158,-0.10000000149011612,I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine but not for this!
82,82.0,0.699999988079071,0.30000001192092896,The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!
83,83.0,0.8000000119209291,0.4000000059604645,My thoughts condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!
84,84.0,0.5,0.0,We must not allow ISIS to return or enter our country after defeating them in the Middle East and elsewhere. Enough!
85,85.0,0.6000000238418579,-0.20000000298023224,In NYC looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!
86,86.0,0.4000000059604645,0.10000000149011612,U.S. COAL PRODUCTIONUp📈7.8% past year. Down📉31.5% last 10 years. #EndingWarOnCoal https://t.co/xr20OBb2DV
87,87.0,0.30000001192092896,0.30000001192092896,“Home Prices Reach New All-Time Highs in August” Read more: https://t.co/XzJiZgGQ8R https://t.co/STBtR6mO2j
88,88.0,0.10000000149011612,0.10000000149011612,Consumer Confidence Hits Highest Level Since December 2000 Read more: https://t.co/w7WkcobFun https://t.co/nLo5XCnuIx
89,89.0,0.8000000119209291,0.8000000119209291,Wishing everyone a safe and Happy Halloween!#Halloween2017 https://t.co/BRpgXVRI8Y
90,90.0,0.10000000149011612,0.0,Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU
91,91.0,0.10000000149011612,0.10000000149011612,“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks” https://t.co/2U7WJmfGlM
92,92.0,1.2000000476837158,-0.20000000298023224,....earth shattering. He and his brother could Drain The Swamp which would be yet another campaign promise fulfilled. Fake News weak!
93,93.0,0.8000000119209291,-0.30000001192092896,The biggest story yesterday the one that has the Dems in a dither is Podesta running from his firm. What he know about Crooked Dems is....
94,94.0,0.20000000298023224,0.20000000298023224,I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!
95,95.0,0.5,0.0,....came to the campaign. Few people knew the young low level volunteer named George who has already proven to be a liar. Check the DEMS!
96,96.0,1.0,-0.5,"The Fake News is working overtime. As Paul Manaforts lawyer said there was ""no collusion"" and events mentioned took place long before he..."
97,97.0,0.30000001192092896,-0.30000001192092896,....Also there is NO COLLUSION!
98,98.0,0.10000000149011612,0.0,Sorry but this is years ago before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary &amp; the Dems the focus?????
99,99.0,0.8999999761581421,0.8999999761581421,Great job by MichaelCaputo on @foxandfriends.
100,100.0,0.30000001192092896,0.0,Report out that Obama Campaign paid $972000 to Fusion GPS. The firm also got $12400000 (really?) from DNC. Nobody knows who OK'd!
101,101.0,0.8999999761581421,-0.30000001192092896,"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!"
102,102.0,0.10000000149011612,0.0,...are now fighting back like never before. There is so much GUILT by Democrats/Clinton and now the facts are pouring out. DO SOMETHING!
103,103.0,1.100000023841858,-0.5,"...""collusion"" which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics but the R's..."
104,104.0,0.8999999761581421,-0.4000000059604645,...the Uranium to Russia deal the  33000 plus deleted Emails the Comey fix and so much more. Instead they look at phony Trump/Russia....
105,105.0,0.8000000119209291,-0.8000000119209291,Never seen such Republican ANGER &amp; UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12000000?)....
106,106.0,0.6000000238418579,0.6000000238418579,As usual the ObamaCare premiums will be up (the Dems own it) but we will Repeal &amp; Replace and have great Healthcare soon after Tax Cuts!
107,107.0,0.10000000149011612,0.10000000149011612,JFK Files are released long ahead of schedule!
108,108.0,1.399999976158142,-0.699999988079071,While not at all presidential I must point out that the Sloppy Michael Moore Show on Broadway was a TOTAL BOMB and was forced to close. Sad!
109,109.0,1.7000000476837158,0.5,Happy #FirstRespondersDay to all of our HEROES out there. We are forever grateful to you for your service sacrifice and courage 24/7/365! https://t.co/vOcTlyOeyw
110,110.0,0.20000000298023224,-0.20000000298023224,...in order to put any and all conspiracy theories to rest.
111,111.0,0.4000000059604645,0.10000000149011612,...addresses of any mentioned person who is still living. I am doing this for reasons of full disclosure transparency and...
112,112.0,0.0,0.0,After strict consultation with General Kelly the CIA and other Agencies I will be releasing ALL #JFKFiles other than the names and...
113,113.0,0.8999999761581421,0.30000001192092896,Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating! https://t.co/ONObTWOaOn https://t.co/CYG11DnxH7
114,114.0,0.8000000119209291,-0.4000000059604645,Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!
115,115.0,1.2000000476837158,0.6000000238418579,Very little reporting about the GREAT GDP numbers announced yesterday (3.0 despite the big hurricane hits). Best consecutive Q's in years!
116,116.0,0.6000000238418579,-0.20000000298023224,“WHAT HAPPENED”“How Team Hillary played the press for fools on Russia”➡️https://t.co/GqpIidk017NOW WE KNOW! https://t.co/SgWL1HZmkI
117,117.0,0.0,0.0,#JFKFiles https://t.co/AnPBSJFh3J
118,118.0,0.8000000119209291,0.8000000119209291,Happy Birthday @TheLeeGreenwood!#FlashbackFriday https://t.co/MCrMK6Eurm
119,119.0,0.6000000238418579,-0.6000000238418579,People are anxiously awaiting my decision as to who the next head of the Fed will be....🎥https://t.co/PEj1KNYcAO
120,120.0,0.0,0.0,.@FoxNews Chris Wallace: “More evidence of Dem collusion with Russia than GOP” https://t.co/nACQerJSiu
121,121.0,1.0,0.5,We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leadership and love. https://t.co/DL3oan4Fm7
122,122.0,0.8999999761581421,0.8999999761581421,Diane Black of Tennessee the highly respected House Budget Committee Chairwoman did a GREAT job in passing Budget setting up big Tax Cuts
123,123.0,0.10000000149011612,0.0,Thank you @FLGovScott. https://t.co/rgdU9plvFK
124,124.0,0.30000001192092896,-0.10000000149011612,It is now commonly agreed after many months of COSTLY looking that there was NO collusion between Russia and Trump. Was collusion with HC!
125,125.0,2.400000095367432,0.8000000119209291,Happy birthday to the great @TheLeeGreenwood. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!
126,126.0,1.5,0.5,JFK Files are being carefully released. In the end there will be great transparency. It is my hope to get just about everything to public!
127,127.0,2.400000095367432,0.8000000119209291,Happy birthday to the great @leegreenwood83. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!
128,128.0,0.8999999761581421,0.4000000059604645,Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!
129,129.0,0.6000000238418579,0.30000001192092896,Congratulations to @SpeakerRyan @GOPLeader @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts
130,130.0,0.8999999761581421,0.4000000059604645,Thank you @foxandfriends. Really great job and show!
131,131.0,0.5,0.5,Wacky &amp; totally unhinged Tom Steyer who has been fighting me and my Make America Great Again agenda from beginning never wins elections!
132,132.0,0.6000000238418579,-0.20000000298023224,WORKING TOGETHER we will defeat this #OpioidEpidemic &amp; free our nation from the terrible affliction of drug abuse. https://t.co/iAZjqGMwav https://t.co/mZI5uQN4oZ
133,133.0,0.30000001192092896,0.0,Effective today my administration officially declared the #OpioidCrisis a NATIONAL PUBLIC HEALTH EMERGENCY under federal law. https://t.co/YosOBurdCw
134,134.0,0.5,0.5,Big news - Budget just passed!
135,135.0,0.20000000298023224,0.20000000298023224,Do not underestimate the UNITY within the Republican Party!
136,136.0,1.2999999523162842,-0.10000000149011612,Ed Gillespie will be a great Governor of Virginia. His opponent doesn't even show up to meetings/work and will be VERY weak on crime!
137,137.0,1.399999976158142,0.10000000149011612,Ed Gillespie will turn the really bad Virginia economy #'s around and fast. Strong on crime he might even save our great statues/heritage!
138,138.0,0.4000000059604645,-0.10000000149011612,Will be another Sean success! https://t.co/SlNTENvJLA
139,139.0,0.8999999761581421,0.8999999761581421,Together we will Make America Great Again!#AmericaFirst🇺🇸 https://t.co/ajiC3flNkI
140,140.0,0.30000001192092896,0.10000000149011612,This will be the biggest TAX CUT in the history of our country - and we need it! #TaxReform Read more: https://t.co/o3W9bJkz5k https://t.co/JYckXWEmLu
141,141.0,1.0,0.30000001192092896,Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! https://t.co/9V9z015kVl
142,142.0,1.0,0.30000001192092896,Texas @GovAbbott &amp; Lt. Gov. @DanPatrickThank you for todays briefing on hurricane recovery efforts here in TX. Keep up the great work! https://t.co/rBel6IWrJl
143,143.0,0.8000000119209291,0.30000001192092896,The long anticipated release of the #JFKFiles will take place tomorrow. So interesting!
144,144.0,0.10000000149011612,0.0,Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N
145,145.0,0.30000001192092896,0.10000000149011612,Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade two very important subjects!
146,146.0,0.10000000149011612,0.0,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs
147,147.0,1.6000000238418581,0.5,Congrats to @Reince Priebus a really good and talented man. We’re proud of you Reince! https://t.co/7AsjAMrSnV
148,148.0,0.8000000119209291,0.4000000059604645,MAKE AMERICA GREAT AGAIN! https://t.co/CbEwJSQ1A3
149,149.0,0.20000000298023224,-0.10000000149011612,"Jeff Flake with an 18% approval rating in Arizona said ""a lot of my colleagues have spoken out."" Really they just gave me a standing O!"
150,150.0,1.5,0.10000000149011612,Working hard on the biggest tax cut in U.S. history. Great support from so many sides. Big winners will be the middle class business &amp; JOBS
151,151.0,0.699999988079071,0.699999988079071,The meeting with Republican Senators yesterday outside of Flake and Corker was a love fest with standing ovations and great ideas for USA!
152,152.0,1.100000023841858,-0.5,The reason Flake and Corker dropped out of the Senate race is very simple they had zero chance of being elected. Now act so hurt &amp; wounded!
153,153.0,1.0,-0.20000000298023224,Clinton campaign &amp; DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President. @FoxNews
154,154.0,1.7999999523162842,0.5,So nice being with Republican Senators today. Multiple standing ovations! Most are great people who want big Tax Cuts and success for U.S.
155,155.0,0.0,0.0,“President Donald J. Trump Proclaims October 24 2017 as United Nations Day” Read more: https://t.co/cyRAQAKhy2 https://t.co/HVD0kLYlBk
156,156.0,0.8999999761581421,0.4000000059604645,Stock Market just hit another record high! Jobs looking very good.
157,157.0,0.699999988079071,0.20000000298023224,...the entire World WAS laughing and taking advantage of us. People like liddle' Bob Corker have set the U.S. way back. Now we move forward!
158,158.0,1.100000023841858,-0.5,Sen. Corker is the incompetent head of the Foreign Relations Committee &amp; look how poorly the U.S. has done. He doesn't have a clue as.....
159,159.0,0.0,0.0,Isn't it sad that lightweight Senator Bob Corker who couldn't get re-elected in the Great State of Tennessee will now fight Tax Cuts plus!
160,160.0,0.20000000298023224,-0.10000000149011612,...Corker dropped out of the race in Tennesse when I refused to endorse him and now is only negative on anything Trump. Look at his record!
161,161.0,0.0,0.0,Bob Corker who helped President O give us the bad Iran Deal &amp; couldn't get elected dog catcher in Tennessee is now fighting Tax Cuts....
162,162.0,0.4000000059604645,0.0,We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our nation. https://t.co/BaQZDA3s2e
163,163.0,0.8000000119209291,0.4000000059604645,I had a very respectful conversation with the widow of Sgt. La David Johnson and spoke his name from beginning without hesitation!
164,164.0,0.8999999761581421,-0.4000000059604645,Two dozen NFL players continue to kneel during the National Anthem showing total disrespect to our Flag &amp; Country.  No leadership in NFL!
165,165.0,1.0,0.4000000059604645,There will be NO change to your 401(k). This has always been a great and popular middle class tax break that works and it stays!
166,166.0,1.6000000238418581,-0.30000001192092896,It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS even worse! Lost cred.
167,167.0,0.699999988079071,-0.10000000149011612,Wacky Congresswoman Wilson is the gift that keeps on giving for the Republican Party a disaster for Dems. You watch her in action &amp; vote R!
168,168.0,1.2999999523162842,0.6000000238418579,Doing interview today with Maria Bartiromo at 10:00 A.M. on @FoxNews - ENJOY!
169,169.0,0.6000000238418579,0.6000000238418579,...2nd Amendment Strong Military ISIS historic VA improvement Supreme Court Justice Record Stock Market lowest unemployment in 17 yrs!
170,170.0,0.10000000149011612,0.0,...9 months than this Administration. Over 50 Legislation approvals massive regulation cuts energy freedom pipelines border security....
171,171.0,0.0,0.0,I agree getting Tax Cuts approved  is important (we will also get HealthCare) but perhaps no Administration has done more in its first.....
172,172.0,0.699999988079071,-0.20000000298023224,"Just out but lightly reported: ""Fewest jobless claims since 1973 show firm U.S. Job Market"" Lowest since March 1973. @bpolitics"
173,173.0,0.8000000119209291,-0.4000000059604645,Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side not mine!
174,174.0,1.2999999523162842,-0.6000000238418579,"Keep hearing about ""tiny"" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN ABC NBC &amp; CBS?"
175,175.0,0.10000000149011612,0.0,"Officials behind the now discredited ""Dossier"" plead the Fifth. Justice Department and/or FBI should immediately release who paid for it."
176,176.0,0.0,0.0,“Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign” https://t.co/2eoYXJB7h0
177,177.0,0.8999999761581421,-0.30000001192092896,Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!
178,178.0,0.20000000298023224,0.0,People get what is going on! https://t.co/Pdg7VqQv6M
179,179.0,0.4000000059604645,-0.4000000059604645,Subject to the receipt of further information I will be allowing as President the long blocked and classified JFK FILES to be opened.
180,180.0,0.8000000119209291,-0.8000000119209291,I hope the Fake News Media keeps talking about Wacky Congresswoman Wilson in that she as a representative is killing the Democrat Party!
181,181.0,0.20000000298023224,-0.20000000298023224,Budget that just passed is a really big deal especially in terms of what will be the biggest tax cut in U.S. history - MSM barely covered!
182,182.0,0.8999999761581421,0.8999999761581421,"Great book just out ""A Place Called Heaven"" by Dr. Robert Jeffress - A wonderful man!"
183,183.0,1.2999999523162842,0.6000000238418579,This is a once-in-a-generation opportunity to offer historic tax relief to the American people! Join me today: https://t.co/9czcJDbmVW https://t.co/s3kXpvbYih
184,184.0,1.2000000476837158,0.10000000149011612,Today it was an honor to have @UNSecretary-General @AntonioGuterres at the @WhiteHouse. Speaking for the U.S.A. we appreciate all you do! https://t.co/Sk0Jcazzxw
185,185.0,0.10000000149011612,0.0,Thank you @GeraldoRivera @FoxandFriends. Agree! https://t.co/8cZLdAbgzw
186,186.0,0.10000000149011612,0.0,"Just out report: ""United Kingdom crime rises 13% annually amid spread of Radical Islamic terror."" Not good we must keep America safe!"
187,187.0,0.8999999761581421,0.8999999761581421,....This now allows for the passage of large scale Tax Cuts (and Reform) which will be the biggest in the history of our country!
188,188.0,0.8999999761581421,-0.30000001192092896,The Budget passed late last night 51 to 49. We got ZERO Democrat votes with only Rand Paul (he will vote for Tax Cuts) voting against.....
189,189.0,0.8999999761581421,0.8999999761581421,Great news on the 2018 budget @SenateMajLdr McConnell - first step toward delivering MASSIVE tax cuts for the American people! #TaxReform https://t.co/aBzQR7KR0c
190,190.0,1.399999976158142,0.699999988079071,Big ratings getter @seanhannity and Apprentice Champion John Rich are right now going on stage in Las Vegas for #VegasStrong. Great Show!
191,191.0,0.8999999761581421,-0.8999999761581421,The Fake News is going crazy with wacky Congresswoman Wilson(D) who was SECRETLY on a very personal call and gave a total lie on content!
192,192.0,0.8999999761581421,0.4000000059604645,"Keep up the GREAT work. I am with you 100%!""ISIS is losing its grip...""Army Colonel Ryan DillonCJTF–OIRhttps://t.co/jVGuvv5mzm https://t.co/PSCXg38CtS"
